id,url,nitter_url,description,author_name,author_username,created_at,replies,reposts,quotes,likes,views,hashtags,raw_stats,pictures,score
2058868930601730486,https://x.com/Renaiss_TH/status/2058868930601730486,https://nitter.tiekoetter.com/Renaiss_TH/status/2058868930601730486#m,รวมภาพบรรยากาศจากงาน The alternative asset classes RWA Edition by BINANCE TH Academy ครับ @renaissxyz @Binance_TH_ #renaiss,Renaiss TCG Thailand,Renaiss_TH,"May 25, 2026 · 11:12 AM UTC",0,0,0,7,323,renaiss,"["""", """", ""7"", ""323""]",,
2058823876063482315,https://x.com/Mark_Memelord/status/2058823876063482315,https://nitter.tiekoetter.com/Mark_Memelord/status/2058823876063482315#m,ALPHA REDEMPTION DONE ✅ What @renaissxyz cooking next ? 😎 在把你卖掉之前拍个视频记录一下 曾经拥有🥹 我在天堂或地狱抽到的 2004 Vintage First Edition Zapdos ⚡️ @RenaissMyCM #renaiss #zapdos #pokemon,Mark,Mark_Memelord,"May 25, 2026 · 8:13 AM UTC",7,1,0,19,1054,"renaiss,zapdos,pokemon","[""7"", ""1"", ""19"", ""1,054""]","https://nitter.tiekoetter.com/pic/media%2FHIyekKfaQAAyw0s.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHIyekKnbsAAK7Rd.jpg%3Fname%3Dsmall%26format%3Dwebp",
2058704140407316783,https://x.com/davidcheang99/status/2058704140407316783,https://nitter.tiekoetter.com/davidcheang99/status/2058704140407316783#m,"To get the Van Gogh Pikachu and SBT, I’m planning to do one pull a day until I reach 40 tickets or the event ends ！ 为了获得梵高皮及 SBT ,打算一天一抽直到累积 40票 或活动结束😍🫰 #renaiss #bnbchain #tcg Day 9 23 ticket count Explore here 💫 renaiss.xyz/ref/unstoppable",DDavid.Renaiss,davidcheang99,"May 25, 2026 · 12:18 AM UTC",2,0,0,12,1264,"renaiss,bnbchain,tcg","[""2"", """", ""12"", ""1,264""]","https://nitter.tiekoetter.com/pic/media%2FHJH8e-XbAAEHAde.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHJE2pM9bQAADzsp.jpg%3Fname%3Dsmall%26format%3Dwebp",
2058563889227600105,https://x.com/alvin_c/status/2058563889227600105,https://nitter.tiekoetter.com/alvin_c/status/2058563889227600105#m,"It’s a wrap — back to reality now. Time to continue grinding harder, earn more, rip more packs on @renaissxyz , and pick up more slabs from the market!!! 🔥 #Renaiss @RenaissMyCM @renaiss_cmty",AlvinChai | Renaiss,alvin_c,"May 24, 2026 · 3:00 PM UTC",8,1,0,14,711,Renaiss,"[""8"", ""1"", ""14"", ""711""]","https://nitter.tiekoetter.com/pic/media%2FHJF88Xub0AAp-Sk.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHJAxLT3aQAAIoE2.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHJAxLrubcAAMbCy.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHJAxMRkakAAuJcM.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHJAxM5ObwAAdTrZ.jpg%3Fname%3Dsmall%26format%3Dwebp",
2058545001349476381,https://x.com/thetanaklit/status/2058545001349476381,https://nitter.tiekoetter.com/thetanaklit/status/2058545001349476381#m,เกือบลืมที่จะอัพเดทผลประกอบการของนักเสี่ยงโชค Magma Pack ในรอบที่ผ่านมา @renaissxyz ถ้าคุณโชคดีได้การ์ดระดับ Tier A ขึ้นไปสำคัญมากอย่าลืมที่จะอัดวิดิโอการเปิดไว้ และสามารถรับ sbt สุดพิเศษ #renaiss NFA and DYOR renaiss.xyz/ref/25sep,25SΞp🐐,thetanaklit,"May 24, 2026 · 1:45 PM UTC",4,1,0,11,345,renaiss,"[""4"", ""1"", ""11"", ""345""]",,
2058529546769682448,https://x.com/berryy_654/status/2058529546769682448,https://nitter.tiekoetter.com/berryy_654/status/2058529546769682448#m,Took a moment today to visit the temple and pray for the @renaissxyz fam 🙏 Health. Wealth. Wins. Let’s all hit our Tier S arc together 😝 #renaiss,l3erry | bio/acc,berryy_654,"May 24, 2026 · 12:44 PM UTC",3,4,0,22,634,renaiss,"[""3"", ""4"", ""22"", ""634""]",https://nitter.tiekoetter.com/pic/media%2FHJFdtWTawAEGOTs.jpg%3Fname%3Dsmall%26format%3Dwebp,
2058509150041301010,https://x.com/davidcheang99/status/2058509150041301010,https://nitter.tiekoetter.com/davidcheang99/status/2058509150041301010#m,Cool souvenir from my favorite TCG project @renaissxyz 😎 Perfect match for first card i claimed！！ #Renaiss,DDavid.Renaiss,davidcheang99,"May 24, 2026 · 11:23 AM UTC",3,0,0,12,466,Renaiss,"[""3"", """", ""12"", ""466""]",,
2058503101209022930,https://x.com/daen97/status/2058503101209022930,https://nitter.tiekoetter.com/daen97/status/2058503101209022930#m,今天的快樂是@renaissxyz 給的～ 參加項目3個月了也沒有很認真去cx 今天才拿到社區sbt 🤣🤣 始終相信sbt是未來權重很高的一部分 加油深耕 💪🏽 Community win = Renaiss win #renaiss @Plus_Ultra_715 @Renaiss_CN @RenaissMyCM,Daen,daen97,"May 24, 2026 · 10:59 AM UTC",0,0,0,5,212,renaiss,"["""", """", ""5"", ""212""]",https://nitter.tiekoetter.com/pic/media%2FHJFFoxvbkAATFYi.jpg%3Fname%3Dsmall%26format%3Dwebp,
2058486608744349884,https://x.com/davidcheang99/status/2058486608744349884,https://nitter.tiekoetter.com/davidcheang99/status/2058486608744349884#m,"To get the Van Gogh Pikachu and SBT, I’m planning to do one pull a day until I reach 40 tickets or the event ends ！ 为了获得梵高皮及 SBT ,打算一天一抽直到累积 40票 或活动结束😍🫰 #renaiss #bnbchain #tcg Day 8 22 ticket count Explore here 💫 renaiss.xyz/ref/unstoppable",DDavid.Renaiss,davidcheang99,"May 24, 2026 · 9:53 AM UTC",2,1,0,10,1290,"renaiss,bnbchain,tcg","[""2"", ""1"", ""10"", ""1,290""]",https://nitter.tiekoetter.com/pic/media%2FHJE2pM9bQAADzsp.jpg%3Fname%3Dsmall%26format%3Dwebp,
2058358640592187652,https://x.com/MKrub8/status/2058358640592187652,https://nitter.tiekoetter.com/MKrub8/status/2058358640592187652#m,Happy Pokemon TCG & Happy Pizza Day Take time with Pizza and get lucky with @renaissxyz ahahah Pika Pika Pikachuuuu #Renaiss ปล. ทำโพสท์ Pizza รับ SBT ฟรีๆ ที่ต้นโพสท์นะครับ โปรเจค ได้ Fund จาก Yzilabs เด้อ,MarkerDoge ZAMA 🐕🐘,MKrub8,"May 24, 2026 · 1:25 AM UTC",17,4,0,33,3492,Renaiss,"[""17"", ""4"", ""33"", ""3,492""]","https://nitter.tiekoetter.com/pic/media%2FHJDCRKzbgAAb7QY.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHJDCRK7bkAA1jzR.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHJDCRKyaoAAdr1v.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHJDCRK4a4AADQfD.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI6yj1xbsAAU-uf.jpg%3Fname%3Dsmall%26format%3Dwebp",
2058295787571060951,https://x.com/smilyp_/status/2058295787571060951,https://nitter.tiekoetter.com/smilyp_/status/2058295787571060951#m,@renaissxyz Pizza Day 🥳 @Renaiss_TH #renaissbkk #renaiss,"SMILY (❖,❖)",smilyp_,"May 23, 2026 · 9:15 PM UTC",1,0,0,3,135,"renaissbkk,renaiss","[""1"", """", ""3"", ""135""]","https://nitter.tiekoetter.com/pic/media%2FHJCJG3GbcAAFb5X.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHJCJG3FbYAAx8e_.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI6yj1xbsAAU-uf.jpg%3Fname%3Dsmall%26format%3Dwebp",
2058197031001485547,https://x.com/RenaissTwCM/status/2058197031001485547,https://nitter.tiekoetter.com/RenaissTwCM/status/2058197031001485547#m,Renaiss 台灣社區線下聚會 - 提領卡牌資訊 6/13 即將在台灣舉行社區活動 過往活動提領僅開放一人5張，本次特別提高到10張！ 但是必須注意表單申請日期 5月24日 18:00 截止！ 線下活動是卡片提領的最佳途徑，千萬不要錯過！ @renaissxyz #Renaiss #bnbchain @yzilabs,Renaiss TCG Taiwan,RenaissTwCM,"May 23, 2026 · 2:43 PM UTC",3,2,0,13,2070,"Renaiss,bnbchain","[""3"", ""2"", ""13"", ""2,070""]",https://nitter.tiekoetter.com/pic/media%2FHI_0tUtaIAAw8kJ.jpg%3Fname%3Dsmall%26format%3Dwebp,
2058194489291002150,https://x.com/davidcheang99/status/2058194489291002150,https://nitter.tiekoetter.com/davidcheang99/status/2058194489291002150#m,今日骚操作 renaiss市场捡漏，领卡直接来otc🔥 #Renaiss,DDavid.Renaiss,davidcheang99,"May 23, 2026 · 2:33 PM UTC",2,0,0,17,1239,Renaiss,"[""2"", """", ""17"", ""1,239""]","https://nitter.tiekoetter.com/pic/media%2FHJAs-M1asAACU3V.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI8Ycr5bAAAVnNq.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI8Ycr4aoAAbIYU.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI8YdIaa8AA7cf9.jpg%3Fname%3Dsmall%26format%3Dwebp",
2058188682721632751,https://x.com/gimbyeonghyeon1/status/2058188682721632751,https://nitter.tiekoetter.com/gimbyeonghyeon1/status/2058188682721632751#m,Happy Bitcoin Pizza Day 2010년의 1만 BTC가 오늘의 피자 한 판이 되기까지 여전히 온체인에서는 새로운 역사가 쓰여지고 있는데요 맛있는 피자와 함께 @renaissxyz 이벤트 참여합니다. #BitcoinPizzaDay #RENAISS,김병현 Solstice✨,gimbyeonghyeon1,"May 23, 2026 · 2:09 PM UTC",0,0,0,3,66,"BitcoinPizzaDay,RENAISS","["""", """", ""3"", ""66""]",https://nitter.tiekoetter.com/pic/media%2FHJAnsvyasAA-9lA.jpg%3Fname%3Dsmall%26format%3Dwebp,
2058183427803976166,https://x.com/surmiao/status/2058183427803976166,https://nitter.tiekoetter.com/surmiao/status/2058183427803976166#m,迟到的披萨节🍕 最早听到btc就是这个广为流传的披萨订单故事 当年还小，完全想不到自己会成为btc的忠实信仰者哈哈 今天也算是跟 @renaissxyz 小小的庆祝一下 Bitcoin Pizza Day 非常开心的是，月初在ebay上乱买的路飞小卡也到了 正式入坑海贼王lol #Renaiss #RWA #bnbchain,sur🌟,surmiao,"May 23, 2026 · 1:49 PM UTC",3,0,0,19,1143,"Renaiss,RWA,bnbchain","[""3"", """", ""19"", ""1,143""]","https://nitter.tiekoetter.com/pic/media%2FHJAhM2QbkAATHE8.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHJAiBJkacAARexY.jpg%3Fname%3Dsmall%26format%3Dwebp",
2058174737956921618,https://x.com/SmartWeb3God/status/2058174737956921618,https://nitter.tiekoetter.com/SmartWeb3God/status/2058174737956921618#m,"My first time playing OPTCG Battle and my second game turn out I won against @0x1001 👀🔥 I'm so HYPE right now, hopefully I got selected to join the TCG Battle Tournament 😆🏆 Did you agree to approve this boss? @Plus_Ultra_715 @renaissxyz 🤣 #Renaiss",Smart Web3 God,SmartWeb3God,"May 23, 2026 · 1:14 PM UTC",3,0,0,13,332,Renaiss,"[""3"", """", ""13"", ""332""]",https://nitter.tiekoetter.com/pic/media%2FHJAaTTmbsAAFTQO.jpg%3Fname%3Dsmall%26format%3Dwebp,
2058171544669741556,https://x.com/Donald_mvp/status/2058171544669741556,https://nitter.tiekoetter.com/Donald_mvp/status/2058171544669741556#m,"Today is my mom’s birthday! So I took her out for a nice meal ❤️ And since @renaissxyz just launched Supermode, where you can open up to 10x at once… I asked my SUPERMOM to pull the SUPERMODE 10x lol How did it go? Check out the clip 😝 #renaiss",DonaldP 🏴‍☠️,Donald_mvp,"May 23, 2026 · 1:01 PM UTC",10,1,0,43,1570,renaiss,"[""10"", ""1"", ""43"", ""1,570""]",,
2058142033525838314,https://x.com/ShowballC/status/2058142033525838314,https://nitter.tiekoetter.com/ShowballC/status/2058142033525838314#m,Happy Pizza Day 🍕 Had to join the celebration on this special day! @renaissxyz is hosting a Pizza Day lucky draw event. Post your Pizza Day photos for a chance to win lucky prizes 🎉 Come join the fun everyone! Yummy~ 😋 #Renaiss #RWA #bnbchain,Showball,ShowballC,"May 23, 2026 · 11:04 AM UTC",2,0,0,4,133,"Renaiss,RWA,bnbchain","[""2"", """", ""4"", ""133""]",https://nitter.tiekoetter.com/pic/media%2FHI_8cd5bsAAx04b.jpg%3Fname%3Dsmall%26format%3Dwebp,
2058119607236620508,https://x.com/SmartWeb3God/status/2058119607236620508,https://nitter.tiekoetter.com/SmartWeb3God/status/2058119607236620508#m,Happy Pizza Day with @renaissxyz team!! Throw back to that day I also pulled a S-tier card by using CEO luck 👀😂💕 @Plus_Ultra_715 #Renaiss,Smart Web3 God,SmartWeb3God,"May 23, 2026 · 9:35 AM UTC",1,0,0,12,503,Renaiss,"[""1"", """", ""12"", ""503""]","https://nitter.tiekoetter.com/pic/media%2FHI_o20wbwAEqeP-.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI_o20vbEAAei-v.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI_o20vbEAEXi_l.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI_o20xaUAAhd31.jpg%3Fname%3Dsmall%26format%3Dwebp",
2058118368331522309,https://x.com/SmartWeb3God/status/2058118368331522309,https://nitter.tiekoetter.com/SmartWeb3God/status/2058118368331522309#m,Praying & Feeding fish to increasing my luck on @renaissxyz 🙏🏻🍀 Also bless all thai gang too @Renaiss_TH Hope next pack we will got at least A-tier 👀🥳 #Renaiss,Smart Web3 God,SmartWeb3God,"May 23, 2026 · 9:30 AM UTC",4,0,0,10,383,Renaiss,"[""4"", """", ""10"", ""383""]","https://nitter.tiekoetter.com/pic/media%2FHI_nvfUbQAAu-TG.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI_nvfcakAAS01U.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI_nvfTasAIVAkL.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI_nvfcbUAAllTP.jpg%3Fname%3Dsmall%26format%3Dwebp",
2058114816292835831,https://x.com/KONN0x39/status/2058114816292835831,https://nitter.tiekoetter.com/KONN0x39/status/2058114816292835831#m,Praying for @renaissxyz at the same place that I’m pulled S Tier!! Bless you all too @Renaiss_TH #Renaiss,Konno³⁹,KONN0x39,"May 23, 2026 · 9:16 AM UTC",3,0,0,8,304,Renaiss,"[""3"", """", ""8"", ""304""]","https://nitter.tiekoetter.com/pic/media%2FHI_kelLa8AARNkR.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI_kelOa4AAPW4c.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI_kelMaIAAyGa5.jpg%3Fname%3Dsmall%26format%3Dwebp",
2058110375237972356,https://x.com/innocent_355/status/2058110375237972356,https://nitter.tiekoetter.com/innocent_355/status/2058110375237972356#m,Wish God blessings to me @Renaiss_TH @renaissxyz #Renaiss #RenaissHK,innocent355.base.eth | ETHGas ⛽,innocent_355,"May 23, 2026 · 8:58 AM UTC",1,0,0,5,186,"Renaiss,RenaissHK","[""1"", """", ""5"", ""186""]",https://nitter.tiekoetter.com/pic/media%2FHI_gCEibAAAmanm.jpg%3Fname%3Dsmall%26format%3Dwebp,
2058073052005724220,https://x.com/gamecmhexa/status/2058073052005724220,https://nitter.tiekoetter.com/gamecmhexa/status/2058073052005724220#m,ได้เงินติ๊กฟ้าเอาไปทำอะไรกันครับ? จัดไปจุ่มการ์ดโปเกม่อน บน @renaissxyz จุ่มละ $48 ได้การ์ด A-Tier $98 สบายละ🥰 ใครสาย Pokemon ลุยครับ renaiss.xyz/ref/pugsenjoy464… แล้วเพื่อนๆเอาเงินไปต่อยอดยังไงกันครับ #renaiss,Game | CM Hexa,gamecmhexa,"May 23, 2026 · 6:30 AM UTC",6,3,0,14,1529,renaiss,"[""6"", ""3"", ""14"", ""1,529""]","https://nitter.tiekoetter.com/pic/media%2FHI--hy_aAAApjMn.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI-GkKDbgAAbzoP.jpg%3Fname%3Dsmall%26format%3Dwebp",
2058065862104580538,https://x.com/MKrub8/status/2058065862104580538,https://nitter.tiekoetter.com/MKrub8/status/2058065862104580538#m,วันนีเงินจาก X เข้า 59.45 ดอล ด้วยยอด 3.9 M ก็เลยแวะมาทำบุญ เข้าวัด พกการ์ดโปเกมอนคู่ใจมาทำบุญด้วย กับ @renaissxyz ขอให้ผลบุญกุศลครั้งนี้ หนุนนำให้เพื่อนๆ ชาว X สุขภาพร่างกายแข็งแรง ได้รับเงินจากติ๊กฟ้ารัวๆ ส่วนเรา ก็ขอให้ได้ Tier S ต่อไป คิคิ #renaiss #Renaiss,MarkerDoge ZAMA 🐕🐘,MKrub8,"May 23, 2026 · 6:01 AM UTC",33,19,0,69,4665,"renaiss,Renaiss","[""33"", ""19"", ""69"", ""4,665""]","https://nitter.tiekoetter.com/pic/media%2FHI-3_VWbwAA_xV6.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI-3_VbaMAAU25v.jpg%3Fname%3Dsmall%26format%3Dwebp",
2058055206710161823,https://x.com/0xKuromon/status/2058055206710161823,https://nitter.tiekoetter.com/0xKuromon/status/2058055206710161823#m,Pizza day! 正好中午不知道吃什么呢，看到Renaiss的pizza day推文 直接点了一份dominos~ @renaissxyz #Renaiss,Kuromon|Renaiss,0xKuromon,"May 23, 2026 · 5:19 AM UTC",0,0,0,7,746,Renaiss,"["""", """", ""7"", ""746""]",https://nitter.tiekoetter.com/pic/media%2FHI-t7S3bkAAhry5.jpg%3Fname%3Dsmall%26format%3Dwebp,
2058048011956339019,https://x.com/nopzty/status/2058048011956339019,https://nitter.tiekoetter.com/nopzty/status/2058048011956339019#m,祝我好运 🍀 也许我会试着拉一包？XD @Renaiss_TH @renaissxyz #Renaiss #RenaissHK,Nemo,nopzty,"May 23, 2026 · 4:50 AM UTC",4,1,0,29,824,"Renaiss,RenaissHK","[""4"", ""1"", ""29"", ""824""]","https://nitter.tiekoetter.com/pic/media%2FHI-nsdFbUAAhfKl.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI-nsdFawAAYVkv.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI-nsdEboAAzmih.jpg%3Fname%3Dsmall%26format%3Dwebp",
2058011149615186420,https://x.com/MKrub8/status/2058011149615186420,https://nitter.tiekoetter.com/MKrub8/status/2058011149615186420#m,ตื่นเช้ามา ลองกดแพค Omega เล่นๆ ได้ Tier A มา 1 ใบ ขายรับเงินกินขนมยามเช้า อิอิ ทุน 48 USDT ขายไปได้ 175.1 USDT อิอิ ขอบพระคุณ @renaissxyz #Renaiss #renaiss,MarkerDoge ZAMA 🐕🐘,MKrub8,"May 23, 2026 · 2:24 AM UTC",21,5,0,36,1651,"Renaiss,renaiss","[""21"", ""5"", ""36"", ""1,651""]",https://nitter.tiekoetter.com/pic/media%2FHI-GOs_bIAAFQc5.jpg%3Fname%3Dsmall%26format%3Dwebp,
2057982710329827466,https://x.com/innerpeace300/status/2057982710329827466,https://nitter.tiekoetter.com/innerpeace300/status/2057982710329827466#m,"Renaiss와 함께하는 오프라인 행사 후기 & 잉어킹 스탬프 이벤트 AMA 라이브! @renaissxyz #Renaiss 정말 많은 분들이 참여한 이벤트!🔥 과연 대망의 1등 잉어킹의 주인공은 누가 될지, 당첨 발표를 기다리는 내내 심장이 두근두근 흥미진진한 시간이었습니다. (잉어킹 정말 탐났는데 말이죠!😂) 비록 저는 아쉽게도 당첨되지 못했지만, 발표를 지켜보는 과정 자체만으로도 충분히 즐긴 시간이었네요. 또한 앞으로 Renaiss가 보여줄 생태계와 콘텐츠에 대한 기대감이 커졌습니다. 그리고 반가운 소식 하나! 다가오는 6월에도 서울에서 다시 한 번 Renaiss를 직접 만날 수 있는 오프라인 자리가 예정되어 있다고 하네요. 이번 이벤트에 참여하지 못해 아쉬웠던 분들도 다음 행사에서는 함께 경험해 보셨으면 좋겠습니다. 저도 무조건 시간 내서 참여할 예정입니다! 앞으로 또 어떤 새로운 소식과 흥미진진한 이벤트들이 이어질지 벌써부터 기대됩니다. Renaiss가 앞으로 만들어갈 다음 이야기들도 계속 응원합니다!","vita5000 | 𝔽rAI (❖,❖)",innerpeace300,"May 23, 2026 · 12:31 AM UTC",1,0,0,5,170,Renaiss,"[""1"", """", ""5"", ""170""]",https://nitter.tiekoetter.com/pic/media%2FHI9sQ_YaUAA2fQZ.jpg%3Fname%3Dsmall%26format%3Dwebp,
2057882349858435132,https://x.com/berryy_654/status/2057882349858435132,https://nitter.tiekoetter.com/berryy_654/status/2057882349858435132#m,Happy Pizza🍕 Day with Renaiss @renaissxyz @Renaiss_TH #renaissbkk #renaiss,l3erry | bio/acc,berryy_654,"May 22, 2026 · 5:52 PM UTC",0,0,0,2,113,"renaissbkk,renaiss","["""", """", ""2"", ""113""]",https://nitter.tiekoetter.com/pic/media%2FHI8RFboa8AAAXgK.jpg%3Fname%3Dsmall%26format%3Dwebp,
2057878803410723304,https://x.com/Mark_Memelord/status/2057878803410723304,https://nitter.tiekoetter.com/Mark_Memelord/status/2057878803410723304#m,Redeem my 20 slabs I buy and pulled from @renaissxyz 🔥 I’m actually just started my TCG not long ago Now i have more than 20 slabs 🙌🏻 all from Renaiss 😎 This is just the beginning 🔥I’ll get more soon Btw … Should I do 1 day 1 pull challenge on Renaiss ? 🫢 #renaiss,Mark,Mark_Memelord,"May 22, 2026 · 5:38 PM UTC",4,0,0,22,1032,renaiss,"[""4"", """", ""22"", ""1,032""]",,
2057863379939971181,https://x.com/nopzty/status/2057863379939971181,https://nitter.tiekoetter.com/nopzty/status/2057863379939971181#m,See you tmr 🇭🇰 #Renaiss @renaissxyz,Nemo,nopzty,"May 22, 2026 · 4:37 PM UTC",4,2,0,18,731,Renaiss,"[""4"", ""2"", ""18"", ""731""]","https://nitter.tiekoetter.com/pic/media%2FHI7_0c1asAA-Hes.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI7_0c3aMAEMLrG.jpg%3Fname%3Dsmall%26format%3Dwebp",
2057848788849737998,https://x.com/0x1001/status/2057848788849737998,https://nitter.tiekoetter.com/0x1001/status/2057848788849737998#m,剛剛接到一片披薩 才想起來是披薩日 一起慶祝這個幣圈人的節日🫡 然後要去收玩具了.... @renaissxyz #Renaiss #RWA #bnbchain,0x1001 @Renaiss、トレカ情報,0x1001,"May 22, 2026 · 3:39 PM UTC",2,0,0,7,435,"Renaiss,RWA,bnbchain","[""2"", """", ""7"", ""435""]","https://nitter.tiekoetter.com/pic/media%2FHI7yERVbgAAMQo9.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI6yj1xbsAAU-uf.jpg%3Fname%3Dsmall%26format%3Dwebp",
2057847303546061225,https://x.com/Mark_Memelord/status/2057847303546061225,https://nitter.tiekoetter.com/Mark_Memelord/status/2057847303546061225#m,With the Fam 🔥 @davidcheang99 @genekmkz @alvin_c Good show today ✌🏻 @renaissxyz X Bitcoin Pizza Day 🍕 #renaiss,Mark,Mark_Memelord,"May 22, 2026 · 3:33 PM UTC",2,1,0,12,400,renaiss,"[""2"", ""1"", ""12"", ""400""]",https://nitter.tiekoetter.com/pic/media%2FHI7pXTXasAA0pZ_.jpg%3Fname%3Dsmall%26format%3Dwebp,
2057844845067338182,https://x.com/Donald_mvp/status/2057844845067338182,https://nitter.tiekoetter.com/Donald_mvp/status/2057844845067338182#m,Will we have a movie night with @renaissxyz ? Haha Just watch this MandalorianAISS With the Grogu 😝 #renaiss,DonaldP 🏴‍☠️,Donald_mvp,"May 22, 2026 · 3:23 PM UTC",1,0,0,15,472,renaiss,"[""1"", """", ""15"", ""472""]","https://nitter.tiekoetter.com/pic/media%2FHI7u-O0bsAA72Zj.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI7u-PEbYAAPo-O.jpg%3Fname%3Dsmall%26format%3Dwebp",
2057840579875422657,https://x.com/blackshark0x/status/2057840579875422657,https://nitter.tiekoetter.com/blackshark0x/status/2057840579875422657#m,My first review for @renaissxyz project on @ethos_network #Renaiss app.ethos.network/activity/r…,BlackShark .base,blackshark0x,"May 22, 2026 · 3:06 PM UTC",0,1,0,3,235,Renaiss,"["""", ""1"", ""3"", ""235""]",,
2057831175415382220,https://x.com/daen97/status/2057831175415382220,https://nitter.tiekoetter.com/daen97/status/2057831175415382220#m,🍕 披薩日和Renaiss的兄弟們在吉隆坡市中心領卡，開卡，吃披薩 喝啤酒 整個活動太棒了還被抽中lucky draw也終於見到老闆本人和團隊啦～ 看看運氣能不能延生再拿個 52u的獎勵 👀 #renaiss #ptcg @renaissxyz @Plus_Ultra_715 @RenaissMyCM,Daen,daen97,"May 22, 2026 · 2:29 PM UTC",2,0,0,8,328,"renaiss,ptcg","[""2"", """", ""8"", ""328""]","https://nitter.tiekoetter.com/pic/media%2FHI7iPuUbsAANpl6.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI7iPuFaoAAzcUS.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI7iPuHbEAATgi7.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI7iPuPasAAL4aJ.jpg%3Fname%3Dsmall%26format%3Dwebp",
2057826803742630125,https://x.com/AWeb3Going/status/2057826803742630125,https://nitter.tiekoetter.com/AWeb3Going/status/2057826803742630125#m,据说我们简中的海贼王四周年礼盒 今天亮相的 蛇（女帝）和龙（桃之助） 已经迷倒很多老外了哦 这个品不要太美～ 十二生肖是真的漂亮 @renaissxyz #OPTCG #renaiss,Fisher 🌊RIVER | Renaiss,AWeb3Going,"May 22, 2026 · 2:11 PM UTC",2,0,0,20,1831,"OPTCG,renaiss","[""2"", """", ""20"", ""1,831""]","https://nitter.tiekoetter.com/pic/media%2FHI7d1JfaoAAEpJl.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHI7eJHLbkAAXCOk.png%3Fname%3Dsmall%26format%3Dwebp",
